N,P,K,temperature,humidity,ph,rainfall,label,,,,,,,,,,,,,,,,,,,,,
91.66835980003366,23.936760657425005,35.007385128041314,26.78756842647951,61.02130698235746,6.7536866565598,149.46335729153063,coffee,,,,,,,,,,,,,,,,,,,,,
86.41622531847713,16.448144926414628,46.363736804239196,25.30392605172504,82.93623763340064,6.254751572893222,46.363561338499906,watermelon,,,,,,,,,,,,,,,,,,,,,
1.2583502149377885,20.87247782172315,28.52762663537132,31.738258226132675,53.736009702421285,5.295444095662847,100.8401648440782,mango,,,,,,,,,,,,,,,,,,,,,
15.98851475689318,66.30525316085291,20.27482659583766,19.987558900040053,62.53198300357256,6.669287019618065,39.19752915057318,lentil,,,,,,,,,,,,,,,,,,,,,
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,,,,,,,,,,,,,,,,,,,,,
100.31924919464836,56.42379138498368,21.379428783771868,18.143411775398135,75.90148496328146,6.441448459365523,93.71094735018178,maize,,,,,,,,,,,,,,,,,,,,,
27.3315232173023,6.384115143012724,25.923321263766145,28.948960864889475,91.63101938628381,5.724334970553503,157.67793163227304,coconut,,,,,,,,,,,,,,,,,,,,,
19.97940121787992,32.14322540894694,29.97761926398988,29.46777732896174,53.200902970280346,6.103322687260105,92.64409234091247,mango,,,,,,,,,,,,,,,,,,,,,
89.93849266189085,47.5729271760444,36.933470064053104,26.590896741642258,67.9094053835942,7.095509619144045,161.77549088503545,jute,,,,,,,,,,,,,,,,,,,,,
28.346074153833143,62.58011034733721,16.08339048724122,22.037407801338787,18.45630541464912,5.77916895053932,55.106453798534034,kidneybeans,,,,,,,,,,,,,,,,,,,,,
104.09381245786966,25.263891438201167,46.47494911785094,29.9084166943297,91.72063296490077,6.443000785116187,27.999681949984176,muskmelon,,,,,,,,,,,,,,,,,,,,,
60.46817345083024,52.8183438233891,39.362832551247095,23.726308881338984,79.02630017073893,7.068171969254415,175.7644800845326,jute,,,,,,,,,,,,,,,,,,,,,
20.348435299820338,70.88879998942154,20.973266592231568,30.306890628892504,39.88376366200005,4.915491975702335,100.55003810864719,pigeonpeas,,,,,,,,,,,,,,,,,,,,,
8.423645213204244,34.05683728154755,31.327788768715,27.95780988728411,98.67382090807894,6.0939002082647376,149.9606616160009,coconut,,,,,,,,,,,,,,,,,,,,,
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,,,,,,,,,,,,,,,,,,,,,
31.541939982128152,75.71213384611607,23.24086336238978,23.92366103478075,67.68324126168474,6.908253293334532,40.44603748230617,lentil,,,,,,,,,,,,,,,,,,,,,
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,,,,,,,,,,,,,,,,,,,,,
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans,,,,,,,,,,,,,,,,,,,,,
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,,,,,,,,,,,,,,,,,,,,,
43.912481219044885,72.70822023583095,22.10525359930848,29.50126897305139,63.85203977336523,7.542367387435082,71.1370491793945,blackgram,,,,,,,,,,,,,,,,,,,,,
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,,,,,,,,,,,,,,,,,,,,,
58.16596652421744,48.18203917908795,37.38475781443019,28.25996819993012,79.87687416546086,6.811087742008171,179.15215955668464,jute,,,,,,,,,,,,,,,,,,,,,
53.95484216258329,28.28688730724577,17.864997865124003,18.966007385248428,56.610407997039545,5.729995871043031,58.809441667826505,maize,,,,,,,,,,,,,,,,,,,,,
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,,,,,,,,,,,,,,,,,,,,,
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,,,,,,,,,,,,,,,,,,,,,
58.43591643074863,52.93356502449438,32.26332556348168,25.5411333843835,79.0059215445263,6.889370566240197,228.92651326749288,jute,,,,,,,,,,,,,,,,,,,,,
135.15420984798476,43.940963372271455,20.266702515439807,24.64631795223866,75.7117167071235,6.5382933404904024,82.66436352891608,cotton,,,,,,,,,,,,,,,,,,,,,
99.36215938189288,31.152550133783294,30.25563545779503,27.318374211651857,58.80935801076147,7.042183271898898,141.2040614918595,coffee,,,,,,,,,,,,,,,,,,,,,
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute,,,,,,,,,,,,,,,,,,,,,
67.24261652203829,47.824300209036934,44.01083919412344,26.67914903555364,77.43948988818825,7.127518798110244,160.06331969633953,jute,,,,,,,,,,,,,,,,,,,,,
4.542292277873682,36.13716606236396,33.511630533899165,29.47557998020812,50.9819294876095,6.163514890274725,95.04988622174416,mango,,,,,,,,,,,,,,,,,,,,,
84.19036952378215,49.6001013287139,39.19581147722103,21.2473088003319,82.614947268002,6.264587953857657,249.71413289136183,rice,,,,,,,,,,,,,,,,,,,,,
67.22159050549922,55.96389775726293,19.611771780638094,22.161232901716797,65.31456697240714,6.562288167577321,99.02801042904201,maize,,,,,,,,,,,,,,,,,,,,,
20.284132363402215,39.44531922736074,24.46210798521398,27.146862966862013,84.11332589732244,6.688961390876903,52.506144493704895,mungbean,,,,,,,,,,,,,,,,,,,,,
113.339256484726,84.96928691614605,56.21569678267893,26.232563544729715,77.3828564084687,5.711326254097554,92.6829214940668,banana,,,,,,,,,,,,,,,,,,,,,
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,,,,,,,,,,,,,,,,,,,,,
28.87413509686287,61.07798590806363,18.512121729236213,28.809213251972913,65.78615024487081,7.1369389121106925,68.26161506950507,blackgram,,,,,,,,,,,,,,,,,,,,,
111.25863097679954,45.08243801525381,16.463815067836375,23.873164730110716,81.06408632064436,7.341738412789326,67.48835650462871,cotton,,,,,,,,,,,,,,,,,,,,,
68.74038140479591,42.507378256692036,41.25201792609134,24.58834755145354,88.24232905358947,6.392237721157288,175.42300990328678,jute,,,,,,,,,,,,,,,,,,,,,
49.02742758496853,58.3325720057761,22.834745335576322,27.674080290711455,62.50735235426002,7.577457438662245,69.72412232031228,blackgram,,,,,,,,,,,,,,,,,,,,,
3.197280499311521,137.02815611557037,200.76222231108923,37.90839774298087,85.21355570033401,5.60452455310977,69.39484058423005,grapes,,,,,,,,,,,,,,,,,,,,,
26.616343487584516,45.762517988374135,20.473816303523883,28.081476553989617,86.53361430435022,6.876148769536738,47.07642025212103,mungbean,,,,,,,,,,,,,,,,,,,,,
0,42.47136349508405,16.65347083635248,29.118191943486774,52.028305682908425,5.136555594759937,58.54315060673874,mothbeans,,,,,,,,,,,,,,,,,,,,,
116.39729434880522,15.21871498560324,46.11219311368429,25.253973885770833,85.9408273741651,6.409157663841174,38.94294418012642,watermelon,,,,,,,,,,,,,,,,,,,,,
33.09861751264128,124.23559189009187,201.91954147185334,15.30620645928946,83.63722697015473,6.170002076685596,68.0850517336801,grapes,,,,,,,,,,,,,,,,,,,,,
30.934962261183024,48.02040917153769,45.0160521808167,40.79339382199323,92.91990833299494,6.570354207735428,133.12092551995113,papaya,,,,,,,,,,,,,,,,,,,,,
97.49455419034182,20.813184496326343,51.57742962556133,25.49898199512685,91.74150795468691,6.250390867640206,53.0824211591634,watermelon,,,,,,,,,,,,,,,,,,,,,
3.692384986200343,19.319876878298984,42.69371076670062,20.25003209339605,91.05812525894557,5.984235536026051,108.17583701347245,pomegranate,,,,,,,,,,,,,,,,,,,,,
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice,,,,,,,,,,,,,,,,,,,,,
27.165088187485043,29.78423632034557,27.312300176493654,33.2382048841767,51.550074578195584,5.021686580230851,94.47572382271633,mango,,,,,,,,,,,,,,,,,,,,,
89.36026234216772,25.153607607558207,53.981925405508505,24.711874337322566,85.56792398721957,6.351171676538893,48.975114675180826,watermelon,,,,,,,,,,,,,,,,,,,,,
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,,,,,,,,,,,,,,,,,,,,,
12.838118880179419,63.76152451507818,20.024761481710005,19.706574409819982,62.79959432149706,6.634786286988415,36.65201480961997,lentil,,,,,,,,,,,,,,,,,,,,,
19.84250511444866,67.43210802544878,22.623356864716786,17.876473216509158,21.8970715511065,5.858097105031442,116.60256935631193,kidneybeans,,,,,,,,,,,,,,,,,,,,,
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,,,,,,,,,,,,,,,,,,,,,
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,,,,,,,,,,,,,,,,,,,,,
30.209105800265796,74.95959200216933,81.24246061146725,19.412541458767897,16.873693335065962,6.440222752596579,68.61931330771995,chickpea,,,,,,,,,,,,,,,,,,,,,
74.6344583800254,46.81147096141526,35.579895361429124,20.732661796742406,80.25660307215003,7.2982486577820564,239.7235700137956,rice,,,,,,,,,,,,,,,,,,,,,
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,,,,,,,,,,,,,,,,,,,,,
98.4925392566612,39.34741991542096,31.509774420075196,24.29930917523662,69.65733694811439,7.0663234044020315,162.70585960201626,coffee,,,,,,,,,,,,,,,,,,,,,
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,,,,,,,,,,,,,,,,,,,,,
55.656314677733576,52.981822000961614,19.003142177193745,20.884911498158807,66.32564288966847,6.297551808353334,80.93026197211215,maize,,,,,,,,,,,,,,,,,,,,,
19.2695510887257,70.80392821254861,20.08323587918594,22.889980068289894,67.19650439440065,6.920217019909816,43.22205306720354,lentil,,,,,,,,,,,,,,,,,,,,,
85.15633498426479,30.785360520953542,31.423824939069117,25.045859501810682,51.4491803726578,7.037743975514029,132.9989289718586,coffee,,,,,,,,,,,,,,,,,,,,,
95.06089219438037,75.21971306061064,45.29296425633804,28.942481411804383,82.56856113619325,5.80451495101743,109.7800546910393,banana,,,,,,,,,,,,,,,,,,,,,
22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,,,,,,,,,,,,,,,,,,,,,
26.539824001880774,26.256492223550225,35.5721056151958,23.06345115619365,88.58059281546994,6.791024884123799,107.37289489873571,pomegranate,,,,,,,,,,,,,,,,,,,,,
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,,,,,,,,,,,,,,,,,,,,,
30.049353365027507,63.360612609548944,16.04958986990231,28.907497257440976,65.66212355051863,7.087290089460255,42.24608869556812,lentil,,,,,,,,,,,,,,,,,,,,,
11.84704679009835,42.460040889106715,23.002960106461664,29.51658996032598,89.07094175719266,6.734673783306273,53.59238643975028,mungbean,,,,,,,,,,,,,,,,,,,,,
23.42683434767385,134.98522099589522,198.44837182493805,24.418288455848568,93.57876621821399,6.458248423545559,98.59894594666848,apple,,,,,,,,,,,,,,,,,,,,,
16.49565266588086,127.62636367659378,204.34306761818837,21.506184937350675,92.67585376311747,5.684982914337172,110.74192049070582,apple,,,,,,,,,,,,,,,,,,,,,
59.6798430134437,62.777703542411814,53.79162067075099,40.13351970072546,95.1686735435639,6.557705749299431,165.62273280950555,papaya,,,,,,,,,,,,,,,,,,,,,
94.0037470821704,13.737812401482199,51.153899810463486,29.561087419831424,92.43405313936499,5.971861151321647,21.37921380576988,muskmelon,,,,,,,,,,,,,,,,,,,,,
2.382611751954093,131.58665626656006,199.57466370507518,23.612577904390935,90.8194910376787,5.738045690775445,105.53949300354172,apple,,,,,,,,,,,,,,,,,,,,,
30.464079314502058,51.599995292321395,20.676947801030945,27.692854566702675,91.16122807203224,6.8640496383216005,36.41498223582816,mungbean,,,,,,,,,,,,,,,,,,,,,
77.4739854368205,49.79778206899329,42.08677564889393,24.719250867590844,83.05264253822102,6.561379345528842,160.61939003405178,jute,,,,,,,,,,,,,,,,,,,,,
31.2167649456296,27.124038265328927,29.965779514668522,31.017697570376935,49.66183060706205,5.559465090271768,90.90594975777702,mango,,,,,,,,,,,,,,,,,,,,,
44.37813286750785,12.84294746232768,31.096908064830977,27.906911318675284,90.9421701644738,5.903454923347501,147.24876093888227,coconut,,,,,,,,,,,,,,,,,,,,,
21.604434628340748,10.461983951321159,25.697855785894873,28.611918089272155,95.99527125619099,6.339600881710586,148.35397694319042,coconut,,,,,,,,,,,,,,,,,,,,,
31.163019354947913,133.66778045556364,196.82853531790226,21.97563728764736,93.27271676195402,5.999221007951332,120.22887450069922,apple,,,,,,,,,,,,,,,,,,,,,
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,,,,,,,,,,,,,,,,,,,,,
26.492155175276487,73.47708309680486,23.510302526172158,30.209556238776564,41.258089334468146,6.228124701035397,154.24565014930343,pigeonpeas,,,,,,,,,,,,,,,,,,,,,
14.399026799975253,10.440199556818854,10.664089884938656,28.257829857861864,92.36499206845042,7.487263924440633,103.36523063171573,orange,,,,,,,,,,,,,,,,,,,,,
63.69122370905394,59.96579173174695,49.55242575729852,39.75550472936187,90.59334962810622,6.745397928069113,74.42908155489033,papaya,,,,,,,,,,,,,,,,,,,,,
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,,,,,,,,,,,,,,,,,,,,,
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,,,,,,,,,,,,,,,,,,,,,
26.729589330014,72.88528406141951,17.720241329842036,29.03839386734425,58.758809724841576,7.473711894022029,47.265910957343166,lentil,,,,,,,,,,,,,,,,,,,,,
22.053751003492938,141.4427838525372,199.8229729880795,19.519772229081248,82.29484454005467,6.4652416524928045,68.22538363000226,grapes,,,,,,,,,,,,,,,,,,,,,
23.239252553442025,45.602397751874605,15.682399396727428,24.968298896869047,60.11388944210711,8.200308644388269,35.36008369669694,mothbeans,,,,,,,,,,,,,,,,,,,,,
102.8211100136449,25.568434085624396,49.03094523462723,25.895393106121723,83.0207301731674,6.3233964801397216,49.139694160360094,watermelon,,,,,,,,,,,,,,,,,,,,,
58.203335626613374,64.49619927969064,48.07047251572166,42.246675701582525,93.75348391266702,6.705718400516094,128.58564164513308,papaya,,,,,,,,,,,,,,,,,,,,,
107.90640699412428,85.27832416305742,47.7427483149563,27.98805523185691,78.72362904564592,5.9030182725201765,94.54959589748238,banana,,,,,,,,,,,,,,,,,,,,,
31.9684489055187,139.09454989287866,198.2419633156074,34.65577524079453,82.53588062709608,6.330498518370691,66.69799852880801,grapes,,,,,,,,,,,,,,,,,,,,,
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,,,,,,,,,,,,,,,,,,,,,
14.988965632652157,22.31450918702856,9.05007348251824,24.117097164985058,91.13224789336184,7.042691549398071,115.6968641581251,orange,,,,,,,,,,,,,,,,,,,,,
100.0211385114207,31.60238275754492,26.467375167036714,25.397310085488076,56.99405659516513,6.089959955319323,124.37575457492599,coffee,,,,,,,,,,,,,,,,,,,,,
94.33181709717282,16.004597029975166,25.678564397828396,26.56794927254063,60.45729019853032,7.8877006552940205,177.75819967547028,coffee,,,,,,,,,,,,,,,,,,,,,
29.735440578788054,66.89754789286185,22.67709107870011,18.128775825392292,20.150509898035992,5.9249456313903766,109.75598767388793,kidneybeans,,,,,,,,,,,,,,,,,,,,,
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,,,,,,,,,,,,,,,,,,,,,
19.4095716370002,24.708943262803963,39.79350532972745,20.875399281691493,89.08180207695384,6.699534548665655,108.35387453954118,pomegranate,,,,,,,,,,,,,,,,,,,,,
61.41941214698488,48.296486112990785,42.9316018342966,24.40464775879009,83.5766354913423,7.4054294223987345,220.62191302414453,rice,,,,,,,,,,,,,,,,,,,,,
0,136.0122276104344,199.43561932760633,22.743511512208578,92.58197149421237,5.892802153405055,116.17840914459792,apple,,,,,,,,,,,,,,,,,,,,,
103.19242147788722,16.833918076945217,52.737577152510504,27.6314712278228,92.72459987166606,6.579164764300354,21.374941411358886,muskmelon,,,,,,,,,,,,,,,,,,,,,
61,44,17,26.10018422,71.57476937,6.931756557999999,102.2662445,maize,,,,,,,,,,,,,,,,,,,,,
84.06227258826063,52.961007181920365,35.20061858982794,24.57809739675872,76.66101260553155,6.942204871547624,175.90921394193634,jute,,,,,,,,,,,,,,,,,,,,,
86.74738474195223,40.28040879081483,42.300055486571274,24.708280192303288,84.48964312666672,6.9676584488644755,174.38082429883266,jute,,,,,,,,,,,,,,,,,,,,,
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,,,,,,,,,,,,,,,,,,,,,
67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,rice,,,,,,,,,,,,,,,,,,,,,
69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute,,,,,,,,,,,,,,,,,,,,,
18.137499414919546,49.04380612513359,16.437538006427747,28.710662531891955,87.40003528091727,6.433070213515167,55.413869829860054,mungbean,,,,,,,,,,,,,,,,,,,,,
18.640710759641376,20.271608231808,40.9518364798882,22.533116811394937,90.49543588092587,5.842940300315725,100.44324711132383,pomegranate,,,,,,,,,,,,,,,,,,,,,
21.271943279438347,121.87036078131337,201.3202311399037,34.91567392473194,82.52169300561687,5.574278847890392,75.64859877564412,grapes,,,,,,,,,,,,,,,,,,,,,
70.37171616141161,51.96905156305021,39.6565718469922,23.508725495337313,81.10809394921422,6.072326415526832,207.51806718951946,rice,,,,,,,,,,,,,,,,,,,,,
13.083916239264504,9.115920052566144,42.13706968879319,22.199207403810412,94.31192612086562,6.915772780428833,111.06507645318966,pomegranate,,,,,,,,,,,,,,,,,,,,,
102.86046808541323,51.650175718178254,15.300367724276771,23.21684805709878,81.54346609375608,7.634928702213098,75.85170973542472,cotton,,,,,,,,,,,,,,,,,,,,,
97.19773276085083,25.483565765223894,29.830626618660634,24.571107344536635,57.52006871906287,6.226468901538535,147.19706772080215,coffee,,,,,,,,,,,,,,,,,,,,,
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,,,,,,,,,,,,,,,,,,,,,
19.09342983455385,52.217012085429324,19.643613080529448,28.25387894751768,79.1917638584798,7.021610350642739,47.18655119745379,mungbean,,,,,,,,,,,,,,,,,,,,,
28.12109960232761,31.566760109165582,30.484096653524126,30.999089775584714,50.59429500303615,4.462709083593903,101.4228240904324,mango,,,,,,,,,,,,,,,,,,,,,
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,,,,,,,,,,,,,,,,,,,,,
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,,,,,,,,,,,,,,,,,,,,,
16.747778149250216,71.50653182595097,20.181553113914386,19.021162403501343,19.307967542810616,5.603779556587394,100.87123158112327,kidneybeans,,,,,,,,,,,,,,,,,,,,,
115,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon,,,,,,,,,,,,,,,,,,,,,
28.696560350116698,56.452463494401236,24.49501129059024,32.48508287623818,40.143520549463844,6.106637524934002,128.809623870826,pigeonpeas,,,,,,,,,,,,,,,,,,,,,
10.79365771863948,23.71408221531474,11.280036580437663,28.947311397717268,92.71953553104916,6.43559876644084,117.57029149207673,orange,,,,,,,,,,,,,,,,,,,,,
11.255644274442586,29.25225873140121,34.06421996356813,31.748238707322397,48.25550717572502,4.858193222949094,94.61444721148979,mango,,,,,,,,,,,,,,,,,,,,,
20.924057694115547,64.87449493544146,16.244235489038033,24.36120614517944,19.07265121315828,5.805908873790922,107.36402944765312,kidneybeans,,,,,,,,,,,,,,,,,,,,,
108.05261128488613,50.604913574937164,13.201806369302417,21.26195505127184,73.89978957719146,7.236463823084399,56.421006398798525,cotton,,,,,,,,,,,,,,,,,,,,,
111,32,34,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee,,,,,,,,,,,,,,,,,,,,,
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,,,,,,,,,,,,,,,,,,,,,
24.36545901710512,23.13701235284315,41.53375325796598,20.357835550721433,93.26473045545593,6.681363399156239,108.82631636349305,pomegranate,,,,,,,,,,,,,,,,,,,,,
62.44919396595715,52.693840656410984,35.33792452529443,24.314387181789797,73.8936901759687,6.921022295595066,168.9008875202041,jute,,,,,,,,,,,,,,,,,,,,,
20.940526291098678,52.58865015986969,19.343963968695338,28.800339604916108,86.59913982288906,6.604220202588492,48.656503004921966,mungbean,,,,,,,,,,,,,,,,,,,,,
96.69108076741755,17.45036644012297,49.78674154569492,27.193399297452782,92.23168896791911,6.631911968450507,26.881682392372106,muskmelon,,,,,,,,,,,,,,,,,,,,,
8.727724466100334,51.33244989100582,24.404461967183476,29.653220048790992,37.59057763037831,6.684279121612338,181.26901035862898,pigeonpeas,,,,,,,,,,,,,,,,,,,,,
30.78758787755187,131.57118915260858,197.92968233734672,21.253212793276624,80.71097104618326,6.279291957855554,70.5659704272325,grapes,,,,,,,,,,,,,,,,,,,,,
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,,,,,,,,,,,,,,,,,,,,,
101.01333509080489,47.71448903072028,16.87012570577838,23.731310406670385,82.91623425205006,7.790427642259909,65.87507689555096,cotton,,,,,,,,,,,,,,,,,,,,,
7.060861802833753,67.54572058146465,18.383546311930782,23.58307918675777,62.63664712610989,6.694687606987359,45.70238113162434,lentil,,,,,,,,,,,,,,,,,,,,,
67.71625101303691,66.35823164590445,51.870439986730425,28.296559323002345,94.25229649849658,6.80462864672859,79.92380583718713,papaya,,,,,,,,,,,,,,,,,,,,,
74.82717463517268,42.910315499325094,38.36956920779313,25.20448495948988,83.25704554976242,7.562287549283217,185.22343088358556,jute,,,,,,,,,,,,,,,,,,,,,
67.43381173491207,42.602204354469336,24.161832439606393,19.841542537601754,61.150089524567235,6.063777728801678,85.43789900017669,maize,,,,,,,,,,,,,,,,,,,,,
22.602604564939995,66.93320386614806,81.78260124408743,17.759507705240622,15.838592617329981,7.345165049247305,83.13004247451866,chickpea,,,,,,,,,,,,,,,,,,,,,
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee,,,,,,,,,,,,,,,,,,,,,
22.757104326762096,60.38120065941037,24.265200914690098,23.52190658723837,64.52066003297182,7.739881555963321,58.32040275028617,lentil,,,,,,,,,,,,,,,,,,,,,
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange,,,,,,,,,,,,,,,,,,,,,
94.51043532868707,90.96398631709974,51.469500533391326,25.794245292657425,75.27525816679226,5.705887552912002,114.59300724303857,banana,,,,,,,,,,,,,,,,,,,,,
28.537378937560767,7.1841845445980805,39.73357819569209,22.956767344074777,85.6055664573257,6.379817526394129,111.07979224575601,pomegranate,,,,,,,,,,,,,,,,,,,,,
45.956120498759184,65.34894708967416,82.23761737527522,20.355362955427367,16.575872604251533,8.367787311185385,82.4200763144823,chickpea,,,,,,,,,,,,,,,,,,,,,
11.719210993363669,67.22557953662422,18.27046270654642,20.929118901076922,19.58666018616845,5.899073717475766,94.75969361483006,kidneybeans,,,,,,,,,,,,,,,,,,,,,
24.31407410463337,50.400572278005626,20.16846421697886,29.2225282562654,88.0220265562321,6.663292452555186,51.23538816294843,mungbean,,,,,,,,,,,,,,,,,,,,,
56.666596217606966,64.47894024146578,78.03191302240512,17.516923127738075,17.253455415210468,8.419654582801602,75.27953396450522,chickpea,,,,,,,,,,,,,,,,,,,,,
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans,,,,,,,,,,,,,,,,,,,,,
57.399850845502144,64.40088420410163,52.01938353570626,35.48616870262137,94.3919998187961,6.880273493807857,174.45208481681382,papaya,,,,,,,,,,,,,,,,,,,,,
17.834415322701606,66.7250260189677,17.867910844690385,19.211325276011266,49.46728627585107,6.041583664268805,128.86411334480522,pigeonpeas,,,,,,,,,,,,,,,,,,,,,
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple,,,,,,,,,,,,,,,,,,,,,
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize,,,,,,,,,,,,,,,,,,,,,
50.39220304040355,47.32877498942858,45.72351666047447,29.92864297070471,90.4501104363519,6.68159166744176,185.59362412375788,papaya,,,,,,,,,,,,,,,,,,,,,
8,45,15,28.09568993,60.98353839999999,4.61136408,33.84110759,mothbeans,,,,,,,,,,,,,,,,,,,,,
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,,,,,,,,,,,,,,,,,,,,,
38.545653908761864,69.25979174142822,17.34152783207015,33.54014481273265,65.44411746798897,7.700564565226729,69.79385930640264,blackgram,,,,,,,,,,,,,,,,,,,,,
42.68432283970349,56.752454621166045,47.3358248557059,35.55165418108722,93.76285286098815,6.6830208846468055,126.0449094012463,papaya,,,,,,,,,,,,,,,,,,,,,
11.253391677161822,31.85471681755701,33.67432354014181,32.52960950677636,55.804515560869724,5.6651052006748674,98.8385523460418,mango,,,,,,,,,,,,,,,,,,,,,
29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple,,,,,,,,,,,,,,,,,,,,,
56.74597036250425,50.42138819698112,50.27655840587767,36.397322501754516,92.05008927833607,6.762948319720415,129.6754043716744,papaya,,,,,,,,,,,,,,,,,,,,,
22.854201016872203,134.08224424999597,203.546618596589,23.22024681623764,92.82281106513409,5.625189628343744,119.18986455730787,apple,,,,,,,,,,,,,,,,,,,,,
94.67511482889135,49.99074838664784,38.040340438464,23.063815516376398,81.08361339120655,7.299833202794405,226.28501479263977,rice,,,,,,,,,,,,,,,,,,,,,
83.92796759706324,52.09959274635295,35.955100916955956,23.704921848275937,82.12254674130372,6.8232414374992,201.99705461740822,rice,,,,,,,,,,,,,,,,,,,,,
18.64033772250154,64.36690982782851,20.808749838871485,29.563369276612626,38.710849329609594,4.807067599283941,123.06341731150947,pigeonpeas,,,,,,,,,,,,,,,,,,,,,
92.70597836866327,72.07673743492535,50.2133099199935,25.875614019584432,80.52891436734443,5.657357465959251,106.40038103698146,banana,,,,,,,,,,,,,,,,,,,,,
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,,,,,,,,,,,,,,,,,,,,,
89,9,47,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon,,,,,,,,,,,,,,,,,,,,,
24.78486948539382,63.0744628846073,23.77655784669806,19.83956818487239,21.514882934679825,5.715512894226232,98.4373007870347,kidneybeans,,,,,,,,,,,,,,,,,,,,,
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,,,,,,,,,,,,,,,,,,,,,
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,,,,,,,,,,,,,,,,,,,,,
26.91306451845898,64.72519807193079,25.27064851728944,20.532974257177575,66.834682384979,7.188042476283531,39.21567817503623,lentil,,,,,,,,,,,,,,,,,,,,,
107.84677331021709,52.03906900003021,36.261480291095346,25.663051491825755,81.64815383871598,6.631481708197695,270.96031624316953,rice,,,,,,,,,,,,,,,,,,,,,
7.609781631793247,65.28971244789894,24.10237648765908,16.620155991887753,24.269036294012842,5.833058949107316,102.68987820977846,kidneybeans,,,,,,,,,,,,,,,,,,,,,
61.28411443065805,37.722633829588716,21.278255745000394,24.237470659048338,62.85873192829667,5.822870805013591,108.70737680478923,maize,,,,,,,,,,,,,,,,,,,,,
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee,,,,,,,,,,,,,,,,,,,,,
102.57097154074691,86.9335975604068,52.34407891811821,29.62751885078997,75.65859682361584,6.032433514472394,106.29597787215285,banana,,,,,,,,,,,,,,,,,,,,,
39.32814735014209,40.788024817731696,20.637047242172425,26.576043097562376,53.69655661375442,8.350680943939611,31.85266682316154,mothbeans,,,,,,,,,,,,,,,,,,,,,
16.794851765523177,134.04289033029127,202.82358727036885,9.269775206290944,81.5993475592261,5.758878956681625,67.642309226716,grapes,,,,,,,,,,,,,,,,,,,,,
37.64213333672892,64.16045943908907,80.41570550700646,19.253237932797596,15.861520344846415,6.477891618677696,84.62680079375315,chickpea,,,,,,,,,,,,,,,,,,,,,
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,,,,,,,,,,,,,,,,,,,,,
